timestamp_utc,source,run_id,session_id,step,user_step,user_type,item_id,topic_id,topic_name,vibe_id,vibe_style,cluster_id,headline,reward,regret,epsilon,decision,pred_score,listen_ms,total_ms,liked,shared,rewinded,fast_skip,finished,interest
2026-02-12T10:44:51.170486+00:00,live_app,,c717f4d3-3b31-449d-a4cf-4f2aefbbd48c,19,19,unknown_live,5048,1355,source_csp_daily_news,5,Hype Beast,58,"Private-label sales hit record $282.8B in 2025, outpacing national brands - CSP Daily News",10.0,,,auto,0.8800693154335022,9023.0,10000.0,True,False,True,False,False,0.9023
2026-02-12T10:44:51.173506+00:00,live_app,,c717f4d3-3b31-449d-a4cf-4f2aefbbd48c,20,20,unknown_live,5807,864,source_yahoo,5,Hype Beast,4,Researchers make major breakthrough that could transform how people eat burgers: 'A significant step' - Yahoo,10.0,,,auto,0.878644585609436,9542.0,10000.0,True,True,True,False,True,0.9541999999999999
2026-02-12T10:44:51.196304+00:00,live_app,,c717f4d3-3b31-449d-a4cf-4f2aefbbd48c,21,21,unknown_live,6893,1971,source_vice,0,Analytical Deep Dive,2,OpenAI’s New Sora 2 AI Video Generator Still Uses Copyrighted Work by Default - VICE,2.6784,,,skip,0.8708555698394775,6674.0,10000.0,False,False,False,False,False,0.6674
2026-02-12T10:44:51.199490+00:00,live_app,,c717f4d3-3b31-449d-a4cf-4f2aefbbd48c,22,22,unknown_live,1413,6,theguardian.com,5,Hype Beast,2,Hong Kong’s once-vibrant press stays silent or celebrates Jimmy Lai’s 20-year jail sentence,10.0,,,auto,0.8926738500595093,9247.0,10000.0,True,False,True,False,False,0.9247
2026-02-12T10:44:51.202561+00:00,live_app,,c717f4d3-3b31-449d-a4cf-4f2aefbbd48c,23,23,unknown_live,5712,1614,source_international_atomic_energy_agency,5,Hype Beast,24,The IAEA’s Successful Field Trial: A Promising Breakthrough in Combating Fusarium Wilt in Bananas - International Atomic Energy Agency,5.2288000000000014,,,skip,0.8789275884628296,8268.0,10000.0,False,False,False,False,False,0.8268000000000001
2026-02-12T10:44:51.206036+00:00,live_app,,c717f4d3-3b31-449d-a4cf-4f2aefbbd48c,24,24,unknown_live,244,4,zerohedge.blogspot.com,5,Hype Beast,57,Daily Highlights: 7.27.09,10.0,,,auto,0.8934089541435242,9611.0,10000.0,True,True,True,False,True,0.9611000000000001
2026-02-12T10:44:51.209210+00:00,live_app,,c717f4d3-3b31-449d-a4cf-4f2aefbbd48c,25,25,unknown_live,6043,1737,source_cambridge_network,5,Hype Beast,1,China’s Neurotechnology breakthrough: A new era for Paralysis treatment - Cambridge Network,4.759777600416635,,,skip,0.8796914219856262,8574.0,10000.0,True,False,False,False,False,0.8573999999999999
2026-02-12T10:44:51.213415+00:00,live_app,,c717f4d3-3b31-449d-a4cf-4f2aefbbd48c,26,26,unknown_live,11662,1674,source_nus_national_university_of_singapore,5,Hype Beast,24,New NUS Research Centre on Sustainable Urban Farming seeks high-tech solutions to boost Singapore’s food security - NUS - National University of Singapore,5.334625264630448,,,skip,0.8661293387413025,8745.0,10000.0,True,False,False,False,False,0.8744999999999999
2026-02-12T10:44:51.216459+00:00,live_app,,c717f4d3-3b31-449d-a4cf-4f2aefbbd48c,27,27,unknown_live,16216,37,goodnewsnetwork.org,5,Hype Beast,34,"Nebraska Woman Learns to Row, Then Becomes First Female to Cross the Atlantic Alone in 3,000 Mile Race",4.007389341969795,,,skip,0.8815156817436218,8499.0,10000.0,False,False,False,False,False,0.8499000000000001
2026-02-12T10:44:51.219284+00:00,live_app,,c717f4d3-3b31-449d-a4cf-4f2aefbbd48c,28,28,unknown_live,363,10,businessinsider.com,5,Hype Beast,41,Elon Musk reveals xAI's new structure and says it meant 'parting ways' with some staff,10.0,,,auto,0.875925600528717,9912.0,10000.0,True,True,True,False,True,0.9912000000000001
2026-02-12T10:44:51.222222+00:00,live_app,,c717f4d3-3b31-449d-a4cf-4f2aefbbd48c,29,29,unknown_live,4612,129,source_bitget,5,Hype Beast,52,"Pantera Partner: Record Fund Deployment in 2025, Focus on AI, RWA, Stablecoins and More in 2026 - Bitget",10.0,,,auto,0.87964928150177,9739.0,10000.0,True,True,True,False,True,0.9739000000000001
2026-02-12T10:44:51.224930+00:00,live_app,,c717f4d3-3b31-449d-a4cf-4f2aefbbd48c,30,30,unknown_live,2481,303,etenergyworld.com,5,Hype Beast,8,"Mumbai's 1000MW renewable energy boost: Kudus-Aarey HVDC project completed, ETEnergyworld - ETEnergyworld.com",2.298107657983911,,,skip,0.8864947557449341,8210.0,10000.0,False,False,False,False,False,0.8210000000000001
2026-02-12T10:44:51.227708+00:00,live_app,,c717f4d3-3b31-449d-a4cf-4f2aefbbd48c,31,31,unknown_live,9775,515,source_the_globe_and_mail,5,Hype Beast,25,Author wins defamation case against Regina professor over ‘racist garbage’ comment - The Globe and Mail,10.0,,,auto,0.8849325180053711,9207.0,10000.0,True,False,True,False,False,0.9207000000000001
2026-02-12T10:44:51.230908+00:00,live_app,,c717f4d3-3b31-449d-a4cf-4f2aefbbd48c,32,32,unknown_live,5785,1495,ddnews.gov.in,5,Hype Beast,10,CMFRI breakthrough revives hope for mangrove clam restoration - ddnews.gov.in,3.752315817189568,,,skip,0.8900986313819885,8468.0,10000.0,False,False,False,False,False,0.8468
2026-02-12T10:44:51.233996+00:00,live_app,,c717f4d3-3b31-449d-a4cf-4f2aefbbd48c,33,33,unknown_live,6967,1993,source_tech_wire_asia,0,Analytical Deep Dive,0,"OpenAI launches GPT-5 in August, plus potential Sora update - Tech Wire Asia",0.44204199836181113,,,skip,0.8875234723091125,7938.0,10000.0,False,False,False,False,False,0.7938
2026-02-12T10:44:51.237540+00:00,live_app,,c717f4d3-3b31-449d-a4cf-4f2aefbbd48c,34,34,unknown_live,6862,101,source_the_guardian,0,Analytical Deep Dive,47,‘Legacies condensed to AI slop’: OpenAI Sora videos of the dead raise alarm with legal experts - The Guardian,-1.5739743812343883,,,skip,0.8902199864387512,7600.0,10000.0,False,False,False,False,False,0.76
2026-02-12T10:44:51.240534+00:00,live_app,,c717f4d3-3b31-449d-a4cf-4f2aefbbd48c,35,35,unknown_live,9254,2691,source_bloomsbury_intelligence_and_security_institute_bisi,5,Hype Beast,2,Quantum Computing Breakthroughs: A Widening Geopolitical Divide - Bloomsbury Intelligence and Security Institute (BISI),10.0,,,auto,0.8858585357666016,9265.0,10000.0,True,False,True,False,False,0.9265000000000001
2026-02-12T10:44:51.243145+00:00,live_app,,c717f4d3-3b31-449d-a4cf-4f2aefbbd48c,36,36,unknown_live,9828,2857,source_china_s_state_council_information_office,5,Hype Beast,63,China enhances social credit system to boost high-quality development - China's State Council Information Office,3.2443891043318898,,,skip,0.8909310698509216,8350.0,10000.0,False,False,False,False,False,0.835
2026-02-12T10:44:51.246984+00:00,live_app,,c717f4d3-3b31-449d-a4cf-4f2aefbbd48c,37,37,unknown_live,9291,1339,source_gb_news,5,Hype Beast,19,Archaeology breakthrough as student discovers huge Mayan city in Mexican jungle by accident - GB News,2.569121331654511,,,skip,0.8877575993537903,8252.0,10000.0,False,False,False,False,False,0.8252
2026-02-12T10:44:51.249788+00:00,live_app,,c717f4d3-3b31-449d-a4cf-4f2aefbbd48c,38,38,unknown_live,6051,1687,source_technology_networks,5,Hype Beast,60,How Could a “Breakthrough” Brain-Computer Interface Help Patients? - Technology Networks,3.7824688775143187,,,skip,0.8914439678192139,8448.0,10000.0,False,False,False,False,False,0.8448
2026-02-12T10:44:51.252524+00:00,live_app,,c717f4d3-3b31-449d-a4cf-4f2aefbbd48c,39,39,unknown_live,4599,54,source_the_new_york_times,0,Analytical Deep Dive,37,The Enhanced Games are 100 days away. Here’s what we know - The New York Times,-1.7522697368060656,,,skip,0.891294002532959,7621.0,10000.0,False,False,False,False,False,0.7621
2026-02-12T10:44:51.255530+00:00,live_app,,c717f4d3-3b31-449d-a4cf-4f2aefbbd48c,40,40,unknown_live,6327,981,source_webpronews,5,Hype Beast,14,"SpaceX Files for 15,000 New Starlink Satellites to Boost Cell Connectivity - WebProNews",10.0,,,auto,0.8908113837242126,9425.0,10000.0,True,False,True,False,False,0.9425000000000001
2026-02-12T10:44:51.276257+00:00,live_app,,c717f4d3-3b31-449d-a4cf-4f2aefbbd48c,41,41,unknown_live,6891,1967,source_send2press,0,Analytical Deep Dive,48,Fineshare Launches Vora AI – Now Instantly Upgrade Sora Videos to 4K with Clean Visuals - Send2Press,-0.20394742040893932,,,skip,0.8805375099182129,7851.0,10000.0,False,False,False,False,False,0.7851
2026-02-12T10:44:51.279624+00:00,live_app,,c717f4d3-3b31-449d-a4cf-4f2aefbbd48c,42,42,unknown_live,1846,12,hypebeast.com,5,Hype Beast,27,Britney Spears Sells Ownership Stake in Music Catalog to Primary Wave,10.0,,,auto,0.888501763343811,9918.0,10000.0,True,True,True,False,True,0.9917999999999999
2026-02-12T10:44:51.282475+00:00,live_app,,c717f4d3-3b31-449d-a4cf-4f2aefbbd48c,43,43,unknown_live,6718,681,source_usa_today,5,Hype Beast,17,Is longevity the new gut health? Discover mitochondria‑boosting gummies - USA Today,10.0,,,auto,0.8827162384986877,9589.0,10000.0,True,True,True,False,True,0.9589000000000001
2026-02-12T10:44:51.285362+00:00,live_app,,c717f4d3-3b31-449d-a4cf-4f2aefbbd48c,44,44,unknown_live,16035,184,source_travel_and_tour_world,5,Hype Beast,28,Valencian Community Tourism Hits Record 11.7 Million Visitors in 2026 - Travel And Tour World,10.0,,,auto,0.8916507959365845,9258.0,10000.0,True,False,True,False,False,0.9258
2026-02-12T10:44:51.288415+00:00,live_app,,c717f4d3-3b31-449d-a4cf-4f2aefbbd48c,45,45,unknown_live,10542,3074,cepro.com,0,Analytical Deep Dive,27,"OpenAI Reveals Progress on Minimal, Context-Aware Device With Potential Industry Implications - cepro.com",-5.819123393345732,,,skip,0.8815128207206726,6317.0,10000.0,False,False,False,False,False,0.6317
2026-02-12T10:44:51.291298+00:00,live_app,,c717f4d3-3b31-449d-a4cf-4f2aefbbd48c,46,46,unknown_live,9018,1981,source_international_business_times_uk,6,Sarcastic Takedown,23,"'Killer Fungus' That Attacks Toxic Algae Could Protect Drinking Water, Scientists Say - International Business Times UK",-7.204506094549926,,,skip,0.8933465480804443,3848.0,10000.0,False,False,False,False,False,0.3848
2026-02-12T10:44:51.294037+00:00,live_app,,c717f4d3-3b31-449d-a4cf-4f2aefbbd48c,47,47,unknown_live,12071,2275,source_howstuffworks,0,Analytical Deep Dive,28,Top 5 Crazy Government Experiments - HowStuffWorks,3.8214595466422976,,,skip,0.8922094106674194,8395.0,10000.0,False,False,False,False,False,0.8394999999999999
2026-02-12T10:44:51.296953+00:00,live_app,,c717f4d3-3b31-449d-a4cf-4f2aefbbd48c,48,48,unknown_live,5827,1657,source_minute_mirror,5,Hype Beast,49,PU-786: A Pakistan-China Breakthrough in Climate-Resilient Hybrid Rice - Minute Mirror,-8.101742409318163,,,skip,0.890582263469696,1613.0,10000.0,False,False,False,True,False,0.1613
2026-02-12T10:44:51.299745+00:00,live_app,,c717f4d3-3b31-449d-a4cf-4f2aefbbd48c,49,49,unknown_live,10260,337,source_iol,5,Hype Beast,43,Local hair and skincare brand wins legal battle against social media influencer - IOL,10.0,,,auto,0.878741979598999,9187.0,10000.0,True,False,True,False,False,0.9187
2026-02-12T10:44:51.302482+00:00,live_app,,c717f4d3-3b31-449d-a4cf-4f2aefbbd48c,50,50,unknown_live,8413,382,source_analytics_india_magazine,0,Analytical Deep Dive,6,Can Vibe Coding Really Compete with Traditional SaaS? - Analytics India Magazine,-4.762961490264566,,,skip,0.8711262941360474,5587.0,10000.0,False,False,False,False,False,0.5587
2026-02-12T10:44:51.305491+00:00,live_app,,c717f4d3-3b31-449d-a4cf-4f2aefbbd48c,51,51,unknown_live,6141,924,source_the_verge,0,Analytical Deep Dive,20,OpenAI’s new ChatGPT Agent can control an entire computer and do tasks for you - The Verge,5.045017618974429,,,skip,0.8672672510147095,8798.0,10000.0,True,False,False,False,False,0.8798
2026-02-12T10:44:51.308263+00:00,live_app,,c717f4d3-3b31-449d-a4cf-4f2aefbbd48c,52,52,unknown_live,10825,862,source_techcrunch,0,Analytical Deep Dive,20,xMatters snares $40 million Series D led by Goldman Sachs Private Capital Investing - TechCrunch,4.447926832829657,,,skip,0.8890180587768555,8614.0,10000.0,True,False,False,False,False,0.8614
2026-02-12T10:44:51.311109+00:00,live_app,,c717f4d3-3b31-449d-a4cf-4f2aefbbd48c,53,53,unknown_live,4279,187,source_abc_news,0,Analytical Deep Dive,28,Households plunged into vicious cycle of debt as interest rates soar - ABC News,-2.2623489708400104,,,skip,0.8785130977630615,6641.0,10000.0,False,False,False,False,False,0.6641
2026-02-12T10:44:51.313940+00:00,live_app,,c717f4d3-3b31-449d-a4cf-4f2aefbbd48c,54,54,unknown_live,9233,2687,source_popular_mechanics,5,Hype Beast,35,This Chip Could Be the Massive Breakthrough We’ve Been Waiting for in Quantum Computing - Popular Mechanics,10.0,,,auto,0.8927344679832458,9821.0,10000.0,True,True,True,False,True,0.9821
2026-02-12T10:44:51.316550+00:00,live_app,,c717f4d3-3b31-449d-a4cf-4f2aefbbd48c,55,55,unknown_live,5724,1623,source_sustainability_times,5,Hype Beast,35,CRISPR Wheat Breakthrough: How Self-Fertilizing Crops Could Transform Farming and Boost Global Food Security - Sustainability Times,10.0,,,auto,0.8826639652252197,9363.0,10000.0,True,False,True,False,False,0.9362999999999999
2026-02-12T10:44:51.319523+00:00,live_app,,c717f4d3-3b31-449d-a4cf-4f2aefbbd48c,56,56,unknown_live,10304,169,source_australian_broadcasting_corporation,5,Hype Beast,46,"Knowing his time was running out, this gambling whistleblower made a video to record what he knew - Australian Broadcasting Corporation",4.058653354242464,,,skip,0.8754727244377136,8471.0,10000.0,False,False,False,False,False,0.8471
2026-02-12T10:44:51.322589+00:00,live_app,,c717f4d3-3b31-449d-a4cf-4f2aefbbd48c,57,57,unknown_live,5837,241,source_china_daily,5,Hype Beast,48,Hunan achieves record grain output in 2025 - China Daily,10.0,,,auto,0.8852759003639221,9601.0,10000.0,True,True,True,False,True,0.9601000000000001
2026-02-12T10:44:51.325324+00:00,live_app,,c717f4d3-3b31-449d-a4cf-4f2aefbbd48c,58,58,unknown_live,4243,1086,source_brookfield,0,Analytical Deep Dive,42,Why Infrastructure Is a Compelling Investment for All Cycles - Brookfield,-4.753133466753871,,,skip,0.8922030329704285,5635.0,10000.0,False,False,False,False,False,0.5635
2026-02-12T10:44:51.328131+00:00,live_app,,c717f4d3-3b31-449d-a4cf-4f2aefbbd48c,59,59,unknown_live,8556,2484,rideapart.com,0,Analytical Deep Dive,62,Watch This Satisfying Restoration Of A Honda VFR400R's Frame And Swingarm - RideApart.com,-2.857910806952149,,,skip,0.8713980317115784,6392.0,10000.0,False,False,False,False,False,0.6392
2026-02-12T10:44:51.330975+00:00,live_app,,c717f4d3-3b31-449d-a4cf-4f2aefbbd48c,60,60,unknown_live,6254,1794,source_testingcatalog,5,Hype Beast,20,ICYMI: Arena launches Max router to boost AI prompt accuracy - TestingCatalog,3.4802207723552323,,,skip,0.8733355402946472,8228.0,10000.0,False,False,False,False,False,0.8228
2026-02-12T10:44:51.351458+00:00,live_app,,c717f4d3-3b31-449d-a4cf-4f2aefbbd48c,61,61,unknown_live,7181,1799,source_coindesk,5,Hype Beast,51,ProShares Bitcoin Futures ETF Wins ‘First Mover Advantage’ as VanEck Launch Falls Flat - CoinDesk,3.4560419482721416,,,skip,0.8886827826499939,8231.0,10000.0,False,False,False,False,False,0.8230999999999999
2026-02-12T10:44:51.354630+00:00,live_app,,c717f4d3-3b31-449d-a4cf-4f2aefbbd48c,62,62,unknown_live,2658,462,source_european_union_institute_for_security_studies,3,Somber Reflection,29,Power without purpose: The EU-India dilemma - European Union Institute for Security Studies |,-8.027887552795931,,,skip,0.8896927833557129,1699.0,10000.0,False,False,False,True,False,0.1699
2026-02-12T10:44:51.357874+00:00,live_app,,c717f4d3-3b31-449d-a4cf-4f2aefbbd48c,63,63,unknown_live,12552,2377,source_trend_hunter,0,Analytical Deep Dive,44,Analog-Themed Camera Campaigns - Trend Hunter,1.4508465832055761,,,skip,0.8909833431243896,7561.0,10000.0,False,False,False,False,False,0.7561
2026-02-12T10:44:51.360675+00:00,live_app,,c717f4d3-3b31-449d-a4cf-4f2aefbbd48c,64,64,unknown_live,6712,980,source_business_insider,0,Analytical Deep Dive,15,"Vitamin D, iron, and 12 other supplements that new research finds are useless for heart health and longevity - Business Insider",-0.16555466050771306,,,skip,0.8862053751945496,7067.0,10000.0,False,False,False,False,False,0.7067
2026-02-12T10:44:51.363497+00:00,live_app,,c717f4d3-3b31-449d-a4cf-4f2aefbbd48c,65,65,unknown_live,3428,752,source_1470_100_3_wmbd,0,Analytical Deep Dive,39,China could target French wine if Paris pushes for EU tariffs - 1470 & 100.3 WMBD,5.596777038641677,,,skip,0.876918375492096,8987.0,10000.0,True,False,False,False,False,0.8987
2026-02-12T10:44:51.366296+00:00,live_app,,c717f4d3-3b31-449d-a4cf-4f2aefbbd48c,66,66,unknown_live,10410,1158,source_the_wall_street_journal,0,Analytical Deep Dive,26,Can a Grown Woman Wear Goth Fashion? - The Wall Street Journal,-0.6569254238852213,,,skip,0.8686667680740356,6945.0,10000.0,False,False,False,False,False,0.6945
2026-02-12T10:44:51.369104+00:00,live_app,,c717f4d3-3b31-449d-a4cf-4f2aefbbd48c,67,67,unknown_live,10331,2999,source_gamblingnews,0,Analytical Deep Dive,53,Whistleblower Accuses EY of Enabling Organized Crime with Links to Gambling - GamblingNews,4.94875045691861,,,skip,0.8870073556900024,8727.0,10000.0,True,False,False,False,False,0.8727
2026-02-12T10:44:51.371975+00:00,live_app,,c717f4d3-3b31-449d-a4cf-4f2aefbbd48c,68,68,unknown_live,9359,2454,source_inverse,0,Analytical Deep Dive,15,'Dead Man’s Wire' Proves Gus Van Sant Movies Still Matter - Inverse,-2.3943038693572833,,,skip,0.89175945520401,6395.0,10000.0,False,False,False,False,False,0.6395
2026-02-12T10:44:51.374624+00:00,live_app,,c717f4d3-3b31-449d-a4cf-4f2aefbbd48c,69,69,unknown_live,1616,42,dazeddigital.com,0,Analytical Deep Dive,15,Meet the winners of SCRT® x Dazed Club’s sci-fi art competition,-0.531923704660215,,,skip,0.8838921785354614,6988.0,10000.0,False,False,False,False,False,0.6988000000000001
2026-02-12T10:44:51.377301+00:00,live_app,,c717f4d3-3b31-449d-a4cf-4f2aefbbd48c,70,70,unknown_live,15019,4269,source_university_of_new_hampshire,0,Analytical Deep Dive,11,B Corp Community Playing a Vital Role in UNH B Impact Clinic - University of New Hampshire,3.45218135373523,,,skip,0.8734812140464783,8178.000000000001,10000.0,False,False,False,False,False,0.8178000000000001
2026-02-12T10:44:51.380375+00:00,live_app,,c717f4d3-3b31-449d-a4cf-4f2aefbbd48c,71,71,unknown_live,7799,2231,source_net_influencer,0,Analytical Deep Dive,53,MODERNSPEAK’s Kristyn Snell Exposes The Hidden Value Gap In Influencer Partnerships - Net Influencer,3.9373655793892266,,,skip,0.8898344039916992,8345.0,10000.0,False,False,False,False,False,0.8345
2026-02-12T10:44:51.383084+00:00,live_app,,c717f4d3-3b31-449d-a4cf-4f2aefbbd48c,72,72,unknown_live,12975,1782,source_microsoft,0,Analytical Deep Dive,39,Uncovering a macOS App Sandbox escape vulnerability: A deep dive into CVE-2022-26706 - Microsoft,-1.8749402747265074,,,skip,0.8901592493057251,6602.0,10000.0,False,False,False,False,False,0.6602
2026-02-12T10:44:51.385921+00:00,live_app,,c717f4d3-3b31-449d-a4cf-4f2aefbbd48c,73,73,unknown_live,6764,1704,source_wccftech,0,Analytical Deep Dive,33,"HP Launches ZGX Nano G1n AI Workstation, Powered By NVIDIA’s GB10 Superchip - Wccftech",10.0,,,auto,0.8745570778846741,9051.0,10000.0,True,False,True,False,False,0.9051
2026-02-12T10:44:51.388831+00:00,live_app,,c717f4d3-3b31-449d-a4cf-4f2aefbbd48c,74,74,unknown_live,15072,95,news.google.com,0,Analytical Deep Dive,15,[Exclusive] 30 Years in Isolation... Seoul City Pushes to Relocate 'Seongsu Bridge Memorial Monument' - 아시아경제,10.0,,,auto,0.8864197731018066,9418.0,10000.0,True,False,True,False,False,0.9418
2026-02-12T10:44:51.391933+00:00,live_app,,c717f4d3-3b31-449d-a4cf-4f2aefbbd48c,75,75,unknown_live,9036,2625,source_gavi_the_vaccine_alliance,0,Analytical Deep Dive,51,"Could bird flu be quietly spreading undetected worldwide? - Gavi, the Vaccine Alliance",-3.0537578671215777,,,skip,0.8700966835021973,6180.0,10000.0,False,False,False,False,False,0.618
2026-02-12T10:44:51.394937+00:00,live_app,,c717f4d3-3b31-449d-a4cf-4f2aefbbd48c,76,76,unknown_live,12441,621,source_nbc_news,0,Analytical Deep Dive,11,"From Dumplings to Bubble Tea, Asian Street Food Goes Artisanal - NBC News",-3.5917987400904288,,,skip,0.8899787664413452,5951.0,10000.0,False,False,False,False,False,0.5951
